0	0
0.04585937500000001	0.002000000000000001
0.12889579113769534	0.009620760839843754
0.1977923975012671	0.022749493338998117
0.25551951475639406	0.039237749205537964
0.30434154902459615	0.0575647408841355
0.3459944332065615	0.07666735109565706
0.38181745598785044	0.09581504526745517
0.4128513031087246	0.11451792982002704
0.43991106044543016	0.13245926787866627
0.4636406540123911	0.14944603259750927
0.4386941446273905	0.1633727553857168
0.374167259342947	0.17057440522313105
0.3217130526780729	0.17116154499165656
0.2786374229161117	0.16730858200642976
0.24290519740929722	0.1605804767289241
0.21297255406785648	0.1520956098751136
0.18766271207562354	0.14264582888892033
0.1660736561282347	0.1327848667726273
0.147509582158863	0.12289340666385862
0.1314299148280812	0.11322690691668702
0.16327072133059442	0.10595070549751608
0.23401532010670023	0.10478650346105937
0.2920803264162371	0.10967686164722786
0.34022151057700767	0.11849680597235827
0.380528830790106	0.12972711379743385
0.4145949304920294	0.14229153519655593
0.44364021035058665	0.1554368950885216
0.4686057433576227	0.16864485962188722
0.4902223700254291	0.18156707671382702
0.5090621425591426	0.1939775643114415
0.47971730823034653	0.20373781955028072
0.41123004485095904	0.20715054367721827
0.35520671538975	0.20429534513351863
0.30891227304246904	0.19731732332125834
0.2702754605070925	0.18775395942910916
0.23772051809467687	0.17669806002488056
0.21004229427744633	0.16491780744387444
0.18631349327763275	0.15294513388338785
0.16581572522792234	0.14114070980292465
0.14798819215886583	0.12974167368217707
0.1782488213885519	0.12089663064818652
0.24756463495242764	0.118312025817494
0.30433758935346816	0.12191653067061488
0.3513102554679131	0.12957254063131438
0.39056069585493763	0.13974935814132322
0.4236708257168712	0.15136031615381132
0.4518513646815667	0.16364278860759424
0.47603464548795144	0.17606987152155076
0.496943614652136	0.18828544461829116
0.5151431924008112	0.2000564868934249
0.48521918078101295	0.20923811904891865
0.4162079317421373	0.2121272673382059
0.3597105412991083	0.2087983108650492
0.312987200291131	0.2013916144912652
0.27396234480214104	0.19144037336088812
0.24105632027956236	0.18003351438862225
0.21306045243502106	0.16793570839695235
0.18904425907619807	0.15567570948605977
0.16828646800019087	0.1436113119303821
0.1502236738492221	0.13197705136943083
0.1802714451890223	0.12291917754112164
0.24939467016705763	0.12014200416104448
0.305993374780045	0.12357227404253905
0.3528083833613174	0.13107063742642008
0.39191617833499764	0.14110481762501745
0.42489724530256373	0.15258671873430224
0.45296101047058973	0.16475242182172234
0.4770386363540719	0.17707385308887044
0.4978520107005762	0.18919383379051521
0.5159650958027585	0.20087838521059273
0.48596282700079096	0.2099817615086359
0.416880772073475	0.2128001048890785
0.3603193175392626	0.2094070850491235
0.31353801230235884	0.2019424249820765
0.2744607116384342	0.1919387390728736
0.24150723549182573	0.18048442876948995
0.21346843410936175	0.168343689456498
0.18941339510708258	0.15604484506231966
0.16862045705238218	0.14394530064639058
0.15052586241913535	0.1322792396907466
0.1805448611369982	0.12319259330527266
0.24964205305667939	0.12038938691473339
0.3062172033285172	0.1237961024904925
0.3530109002760776	0.13127315426684932
0.39209941278543464	0.14128805202048866
0.4250630332520414	0.15275250664313417
0.4531110130725245	0.16490242439360062
0.4771743565964065	0.1772095733089791
0.49797480846543757	0.18931663153894107
0.5160762014922031	0.2009894908878836
0.4860633538651782	0.21008228836402998
0.41697172736597216	0.21289106017492354
0.3604016126083054	0.20948938011324722
0.31361247172314777	0.20201688439922788
0.27452808147497776	0.19200610890672729
0.24156819077231967	0.1805453840479948
0.21352358558980464	0.16839884093547
0.18946329539089804	0.15609474534504744
0.16866560612736578	0.14399044972056985
0.15056671266720517	0.1323200899382216
0.18058182186694055	0.12322955403478032
