[0.11817225462813497, 0.6302520246833865, 0.11817225462813497, 0.6302520246833865, 6.48634450925627, 0.6302520246833865, 0.11817225462813497, 0.6302520246833865, 0.11817225462813497]
[0.232744713914229, 0.8473976730468593, 0.232744713914229, 0.8473976730468593, 4.371739427828458, 0.8473976730468593, 0.232744713914229, 0.8473976730468593, 0.232744713914229]
[0.3094428900288729, 0.8745464311039872, 0.3094428900288729, 0.8745464311039872, 3.0602920300577456, 0.8745464311039872, 0.3094428900288729, 0.8745464311039872, 0.3094428900288729]
[0.3471164117445442, 0.8198112952557585, 0.3471164117445442, 0.8198112952557585, 2.2201117297390884, 0.8198112952557585, 0.3471164117445442, 0.8198112952557585, 0.3471164117445442]
[0.35472476974081024, 0.7348107947165488, 0.35472476974081024, 0.7348107947165488, 1.6631238558878705, 0.7348107947165488, 0.35472476974081024, 0.7348107947165488, 0.35472476974081024]
[0.34236341405402326, 0.6435223646466973, 0.34236341405402326, 0.6435223646466973, 1.2807732758619528, 0.6435223646466973, 0.34236341405402326, 0.6435223646466973, 0.34236341405402326]
[0.31832014630908567, 0.5564961154020073, 0.31832014630908567, 0.5564961154020073, 1.0091693224643628, 0.5564961154020073, 0.31832014630908567, 0.5564961154020073, 0.31832014630908567]
[0.2885455554255861, 0.4778425166007113, 0.2885455554255861, 0.4778425166007113, 0.8099217545050418, 0.4778425166007113, 0.2885455554255861, 0.4778425166007113, 0.2885455554255861]
[0.2569638586042092, 0.4086554305582657, 0.2569638586042092, 0.4086554305582657, 0.6594468694920871, 0.4086554305582657, 0.2569638586042092, 0.4086554305582657, 0.2569638586042092]
[0.22597962617244788, 0.34867850843495923, 0.22597962617244788, 0.34867850843495923, 0.5429087225221887, 0.34867850843495923, 0.22597962617244788, 0.34867850843495923, 0.22597962617244788]
[0.1969449127034602, 0.2971074735099673, 0.1969449127034602, 0.2971074735099673, 0.45073324426772843, 0.2971074735099673, 0.1969449127034602, 0.2971074735099673, 0.1969449127034602]
[0.17052218903074606, 0.25296865492402065, 0.17052218903074606, 0.25296865492402065, 0.37657151484949714, 0.25296865492402065, 0.17052218903074606, 0.25296865492402065, 0.17052218903074606]
[0.14694339833590306, 0.21529084679377292, 0.14694339833590306, 0.21529084679377292, 0.31609125716430925, 0.21529084679377292, 0.14694339833590306, 0.21529084679377292, 0.14694339833590306]
[0.1261853705670042, 0.1831773314969406, 0.1261853705670042, 0.1831773314969406, 0.2662485289418229, 0.1831773314969406, 0.1261853705670042, 0.1831773314969406, 0.1261853705670042]
[0.10808407425863283, 0.15583050799000264, 0.10808407425863283, 0.15583050799000264, 0.2248417658971497, 0.15583050799000264, 0.10808407425863283, 0.15583050799000264, 0.10808407425863283]
[0.0924065586352447, 0.13255474362787537, 0.0924065586352447, 0.13255474362787537, 0.19023412813291693, 0.13255474362787537, 0.0924065586352447, 0.13255474362787537, 0.0924065586352447]
[0.07889469611573827, 0.11274986051062866, 0.07889469611573827, 0.11274986051062866, 0.16117752402049373, 0.11274986051062866, 0.07889469611573827, 0.11274986051062866, 0.07889469611573827]
[0.06729065461078293, 0.09590117938684443, 0.06729065461078293, 0.09590117938684445, 0.1366988915897016, 0.09590117938684445, 0.06729065461078293, 0.09590117938684445, 0.06729065461078293]
[0.057350820923940074, 0.08156887013441572, 0.057350820923940074, 0.08156887013441573, 0.11602513082796499, 0.08156887013441573, 0.057350820923940074, 0.08156887013441573, 0.057350820923940074]
[0.04885260248115067, 0.0693778163132727, 0.04885260248115067, 0.0693778163132727, 0.09853238557485437, 0.0693778163132727, 0.04885260248115067, 0.0693778163132727, 0.04885260248115067]
[0.041596962242286456, 0.05900846226126502, 0.041596962242286456, 0.05900846226126502, 0.08371091236741855, 0.05900846226126502, 0.041596962242286456, 0.05900846226126502, 0.041596962242286456]
[0.03540849405206622, 0.050188765259853586, 0.03540849405206622, 0.050188765259853586, 0.07114010553091096, 0.050188765259853586, 0.03540849405206622, 0.050188765259853586, 0.03540849405206622]
[0.03013416194834881, 0.04268722067467765, 0.03013416194834881, 0.04268722067467765, 0.0604702722884342, 0.04268722067467765, 0.03013416194834881, 0.04268722067467765, 0.03013416194834881]
[0.025641387882565723, 0.0363068654363586, 0.025641387882565723, 0.0363068654363586, 0.051408993509966805, 0.0363068654363586, 0.025641387882565723, 0.0363068654363586, 0.025641387882565723]
[0.021815894307537092, 0.030880146106957034, 0.021815894307537092, 0.030880146106957034, 0.04371067470559628, 0.030880146106957034, 0.021815894307537092, 0.030880146106957034, 0.021815894307537092]
[0.018559534445034255, 0.026264538347198982, 0.018559534445034255, 0.02626453834719898, 0.03716837269664482, 0.02626453834719898, 0.018559534445034255, 0.02626453834719898, 0.018559534445034255]
[0.015788236168571508, 0.0223388133991591, 0.015788236168571508, 0.022338813399159094, 0.031607287216253215, 0.022338813399159094, 0.015788236168571508, 0.022338813399159094, 0.015788236168571508]
[0.013430120812356748, 0.018999858791076393, 0.013430120812356748, 0.018999858791076386, 0.026879500924157373, 0.018999858791076386, 0.013430120812356748, 0.018999858791076386, 0.013430120812356748]
[0.011423820056091393, 0.0161599723595448, 0.011423820056091393, 0.016159972359544795, 0.022859677174335208, 0.016159972359544795, 0.011423820056091393, 0.016159972359544795, 0.011423820056091393]
[0.009716992268418392, 0.013744559798365192, 0.009716992268418392, 0.013744559798365188, 0.019441507700682044, 0.013744559798365188, 0.00971699226841839, 0.013744559798365188, 0.00971699226841839]
