[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 8.5, 10.0, 8.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.0, 0.22499999999999998, 2.3249999999999997, 7.674999999999999, 9.55, 7.674999999999999, 2.3249999999999997, 0.22499999999999998, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.033749999999999995, 0.5062499999999999, 2.8124999999999996, 7.153749999999999, 8.9875, 7.153749999999999, 2.8124999999999996, 0.5062499999999999, 0.033749999999999995, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.005062499999999999, 0.09956249999999997, 0.7813124999999999, 3.117749999999999, 6.777624999999999, 8.437375, 6.777624999999999, 3.117749999999999, 0.7813124999999999, 0.09956249999999997, 0.005062499999999999, 0.0, 0.0]
[0.0, 7.593749999999999E-4, 0.018478124999999995, 0.18764999999999996, 1.0295156249999997, 3.316265624999999, 6.477606249999997, 7.939449999999999, 6.477606249999997, 3.3162656249999993, 1.0295156249999997, 0.18764999999999996, 0.018478124999999995, 7.593749999999999E-4, 0.0]
[1.1390624999999997E-4, 0.003303281249999999, 0.04119609374999999, 0.28855406249999993, 1.2462482812499995, 3.447454218749999, 6.222681718749998, 7.500896874999998, 6.222681718749998, 3.447454218749999, 1.2462482812499995, 0.2885540624999999, 0.04119609374999998, 0.003303281249999999, 1.1390624999999997E-4]
[5.752265624999998E-4, 0.008508796874999999, 0.07261586718749997, 0.39510449999999986, 1.4327750390624994, 3.533557453124999, 5.998129867187497, 7.117432328124997, 5.998129867187497, 3.533557453124999, 1.4327750390624994, 0.39510449999999986, 0.07261586718749997, 0.008508796874999995, 5.752265624999998E-4]
[0.0016789781249999995, 0.016934821874999995, 0.11137310156249997, 0.5023817859374997, 1.5922418203124993, 3.5881259531249987, 5.796339374218747, 6.781641589843748, 5.796339374218747, 3.5881259531249983, 1.5922418203124995, 0.5023817859374998, 0.11137310156249995, 0.016934821874999995, 0.001678978124999999]
[0.003715507968749999, 0.02881218726562499, 0.15585866226562495, 0.6072094884374997, 1.7281454350781242, 3.6199753463671858, 5.612902693398435, 6.486050925156247, 5.612902693398434, 3.6199753463671853, 1.7281454350781242, 0.6072094884374997, 0.15585866226562492, 0.028812187265624987, 0.0037155079687499985]
[0.006922683667968748, 0.04410465662109374, 0.20450431494140614, 0.7076472565078121, 1.8437795297753896, 3.635139961728514, 5.444935826107419, 6.2241064556289025, 5.444935826107417, 3.6351399617285134, 1.8437795297753896, 0.7076472565078121, 0.2045043149414061, 0.044104656621093724, 0.006922683667968747]
[0.011461577060742183, 0.06258730942617186, 0.25591580742832015, 0.8025956562629879, 1.9420637535782215, 3.6379052765923814, 5.290342040878805, 5.990355266772457, 5.290342040878804, 3.63790527659238, 1.9420637535782213, 0.8025956562629879, 0.25591580742832015, 0.06258730942617183, 0.011461577060742181]
[0.017411200356445306, 0.08391772427167965, 0.30891851005319804, 0.8915138935350728, 2.0255197674330603, 3.6313945627832207, 5.147478510119889, 5.78035129900436, 5.147478510119889, 3.63139456278322, 2.02551976743306, 0.8915138935350727, 0.30891851005319804, 0.08391772427167962, 0.0174112003564453]
