[0.0, 1.5, 0.0, 1.5, 4.0, 1.5, 0.0, 1.5, 0.0]
[0.44999999999999996, 1.2000000000000002, 0.44999999999999996, 1.2000000000000002, 2.5, 1.2000000000000002, 0.44999999999999996, 1.2000000000000002, 0.44999999999999996]
[0.54, 0.9900000000000001, 0.54, 0.9900000000000001, 1.72, 0.9900000000000001, 0.54, 0.9900000000000001, 0.54]
[0.5130000000000001, 0.8160000000000001, 0.5130000000000001, 0.8160000000000001, 1.2820000000000003, 0.8160000000000001, 0.5130000000000001, 0.8160000000000001, 0.5130000000000001]
[0.45000000000000007, 0.6726000000000001, 0.45000000000000007, 0.6726000000000001, 1.0024000000000002, 0.6726000000000001, 0.45000000000000007, 0.6726000000000001, 0.45000000000000007]
[0.3817800000000001, 0.5544000000000001, 0.3817800000000001, 0.5544000000000001, 0.8045200000000001, 0.5544000000000001, 0.3817800000000001, 0.5544000000000001, 0.38178000000000006]
[0.3190320000000001, 0.4569720000000001, 0.3190320000000001, 0.4569720000000001, 0.6544480000000001, 0.4569720000000001, 0.3190320000000001, 0.4569720000000001, 0.3190320000000001]
[0.26470440000000006, 0.3766656000000001, 0.26470440000000006, 0.3766656000000001, 0.5359624000000001, 0.3766656000000001, 0.26470440000000006, 0.3766656000000001, 0.26470440000000006]
[0.21888144000000004, 0.31047192000000007, 0.21888144000000004, 0.3104719200000001, 0.4403843200000001, 0.3104719200000001, 0.21888144000000004, 0.3104719200000001, 0.21888144000000004]
[0.18069415200000005, 0.255910848, 0.18069415200000005, 0.2559108480000001, 0.3624368800000002, 0.2559108480000001, 0.18069415200000005, 0.2559108480000001, 0.18069415200000005]
[0.14905091520000002, 0.21093811680000008, 0.14905091520000002, 0.2109381168000001, 0.29852126080000013, 0.2109381168000001, 0.14905091520000002, 0.2109381168000001, 0.14905091520000002]
[0.12290180112000003, 0.17386871040000007, 0.12290180112000003, 0.17386871040000007, 0.2459713744000001, 0.17386871040000007, 0.12290180112000004, 0.17386871040000007, 0.12290180112000004]
[0.10132133356800005, 0.14331373065600006, 0.10132133356800005, 0.14331373065600006, 0.20270977600000012, 0.14331373065600006, 0.10132133356800005, 0.14331373065600006, 0.10132133356800004]
[0.08352265262400005, 0.11812835873280005, 0.08352265262400005, 0.11812835873280005, 0.16707214879360008, 0.11812835873280006, 0.08352265262400005, 0.11812835873280006, 0.08352265262400003]
[0.06884756866944004, 0.09736896159936005, 0.06884756866944004, 0.09736896159936005, 0.13770587475712007, 0.09736896159936005, 0.06884756866944004, 0.09736896159936005, 0.06884756866944003]
[0.05674971594758403, 0.08025773645414404, 0.05674971594758403, 0.08025773645414405, 0.11350372686246406, 0.08025773645414404, 0.05674971594758403, 0.08025773645414404, 0.05674971594758403]
[0.04677720731527682, 0.06615356839530243, 0.04677720731527682, 0.06615356839530244, 0.09355613261747205, 0.06615356839530243, 0.04677720731527682, 0.06615356839530243, 0.04677720731527682]
[0.038556953444701454, 0.05452800944532483, 0.038556953444701454, 0.054528009445324835, 0.07711459408417026, 0.05452800944532483, 0.03855695344470146, 0.05452800944532483, 0.038556953444701454]
[0.031781184211478034, 0.04494547892416591, 0.031781184211478034, 0.04494547892416592, 0.063562643300863, 0.04494547892416591, 0.031781184211478034, 0.04494547892416591, 0.031781184211478034]
[0.026196117361840986, 0.03704694332823922, 0.026196117361840986, 0.03704694332823923, 0.05239234467484475, 0.037046943328239226, 0.02619611736184099, 0.037046943328239226, 0.026196117361840986]
[0.021592529943208164, 0.030536464241074698, 0.021592529943208164, 0.0305364642410747, 0.043185103866881444, 0.030536464241074698, 0.021592529943208164, 0.030536464241074698, 0.021592529943208164]
[0.017797951249605676, 0.025170110259424543, 0.017797951249605676, 0.025170110259424547, 0.03559592009139739, 0.025170110259424543, 0.017797951249605676, 0.025170110259424543, 0.017797951249605676]
[0.014670213577669634, 0.020746817492361132, 0.014670213577669632, 0.02074681749236113, 0.02934043419221368, 0.02074681749236113, 0.014670213577669636, 0.02074681749236113, 0.014670213577669634]
[0.012092130678776191, 0.017100856199077395, 0.012092130678776191, 0.017100856199077395, 0.02418426417230215, 0.017100856199077395, 0.012092130678776193, 0.017100856199077395, 0.012092130678776191]
[0.009967109131233696, 0.014095621309109137, 0.009967109131233696, 0.014095621309109138, 0.019934219388367296, 0.014095621309109137, 0.009967109131233696, 0.014095621309109137, 0.009967109131233696]
[0.00821553004522622, 0.011618514171268857, 0.00821553004522622, 0.011618514171268858, 0.0164310605408124, 0.011618514171268858, 0.00821553004522622, 0.011618514171268858, 0.00821553004522622]
[0.006771766269471145, 0.00957672376319727, 0.006771766269471145, 0.00957672376319727, 0.013543532719086274, 0.00957672376319727, 0.006771766269471146, 0.00957672376319727, 0.006771766269471145]
[0.005581723636747639, 0.007893749293983192, 0.005581723636747639, 0.007893749293983192, 0.011163447345552873, 0.007893749293983192, 0.005581723636747639, 0.007893749293983192, 0.005581723636747639]
[0.004600814242894014, 0.0065065339104505, 0.004600814242894014, 0.0065065339104505, 0.009201628514611064, 0.0065065339104505, 0.004600814242894014, 0.0065065339104505, 0.004600814242894014]
[0.0037922858702927557, 0.005363102114240063, 0.0037922858702927557, 0.005363102114240064, 0.007584571752114725, 0.005363102114240064, 0.0037922858702927557, 0.005363102114240064, 0.0037922858702927557]
